input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
tasteless overpriced food .,negative,86442,food is delicious and portions are extremely generous for the price .,positive,187343,3.297279119491577
tasteless overpriced food .,negative,86442,the food is amazing and priced very well .,positive,189284,3.030606269836426
tasteless overpriced food .,negative,86442,this place was absolutely delicious and cheap .,positive,180000,3.2980730533599854
tasteless overpriced food .,negative,86442,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.076808214187622
tasteless overpriced food .,negative,86442,they serve decent affordable comfort food .,positive,184302,3.1583411693573
tasteless overpriced food .,negative,86442,food is good but extremely expensive .,positive,207528,3.005192279815674
tasteless overpriced food .,negative,86442,it can be pricey put the food is worth every penny .,positive,264595,3.0707030296325684
"mmmm , no .",negative,135575,"clean , clean , and clean !",positive,168879,3.2053945064544678
"mmmm , no .",negative,135575,mmmm ... yeah ... .,positive,304568,3.1184873580932617
"mmmm , no .",negative,135575,"thank you , thank you , thank you .",positive,260723,3.2778782844543457
"on the other hand , i ended up literally drinking it .",negative,20335,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.1582682132720947
"on the other hand , i ended up literally drinking it .",negative,20335,"i had the fresh squeezed oj , which actually tasted fresh squeezed to start .",positive,349498,3.0309908390045166
"on the other hand , i ended up literally drinking it .",negative,20335,"honestly , i could n't stop eating it because it was so good !",positive,199267,3.004230260848999
not worth the money $ $ .,negative,76256,well worth the $ .,positive,193628,3.7050304412841797
not worth the money $ $ .,negative,76256,still definitely worth it .,positive,198068,3.2962825298309326
not worth the money $ $ .,negative,76256,not worth the price increase .,positive,292720,3.02120304107666
not worth the money $ $ .,negative,76256,completely worth the money .,positive,175151,3.0270209312438965
the $ _num_ lunch special is a burger and fries .,negative,145041,great burgers and sandwiches .,positive,175005,3.1550467014312744
the $ _num_ lunch special is a burger and fries .,negative,145041,great prices $ _num_ for a great lunch served with love & a smile .,positive,382043,3.1241912841796875
the $ _num_ lunch special is a burger and fries .,negative,145041,the meal comes with a gyro sandwich and french fries and a drink .,positive,336181,3.2758536338806152
the $ _num_ lunch special is a burger and fries .,negative,145041,"great burger , good fries .",positive,382060,3.3295719623565674
worst rental car experience ever .,negative,116542,the service is the best ever !,positive,327836,3.089108943939209
worst rental car experience ever .,negative,116542,"vw of madison , best car buying experience ever .",positive,359821,3.2982966899871826
worst rental car experience ever .,negative,116542,best car buying experience i have ever had .,positive,252888,3.688063383102417
worst $ _num_ ( after tax and water ) buffet ever .,negative,137931,this place has the most amazing sunday brunch buffet ever !,positive,276207,3.0429954528808594
it was by far the worst .,negative,87145,by far thee best !,positive,314980,3.0042293071746826
it was by far the worst .,negative,87145,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.2556991577148438
it was by far the worst .,negative,87145,some of the best yet .,positive,349368,3.0089807510375977
it was by far the worst .,negative,87145,"for my money , it is the best .",positive,211665,3.4298627376556396
it was by far the worst .,negative,87145,"our waitress , jasmine , was probably the best waitress we have ever had .",positive,247780,3.1680967807769775
seems to be quite the trend here .,negative,151525,"clean , clean , and clean !",positive,168879,3.3165695667266846
seems to be quite the trend here .,negative,151525,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.1530959606170654
let 's just say it was a start to a bad meal .,negative,55575,"but hey , that 's a sign of good eats , right ?",positive,320749,3.4058821201324463
"then , you have to buy a _num_ wing minimum .",negative,124311,$ _num_ for wings .,positive,379433,3.3728179931640625
incompetent in every way .,negative,123312,the best combination in the world .,positive,241271,3.070563554763794
left immediately and will not be back .,negative,48553,will be going back soon !,positive,378497,3.0831308364868164
a lot of time was wasted in this struggle .,negative,132683,saved a lot of time .,positive,179855,3.475454092025757
