input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,this place makes the best chinese food ever .,positive,342672,3.204223155975342
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,these chocolates are the best i have ever tasted .,positive,359506,3.0866172313690186
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,best enchiladas -- ever !,positive,190706,3.511915683746338
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,this was possibly the best chinese food i have ever had .,positive,343823,3.0885448455810547
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,best food i have had in a long time !,positive,309851,3.1430437564849854
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,best pasta i 've ever had at a restaurant .,positive,206847,3.21473240852356
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,best tacos i 've had in a long time !,positive,256684,3.499877691268921
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,had some incredible seafood enchiladas here .,positive,254323,3.016576051712036
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,chili cheese fries are some of the best i 've had .,positive,370861,3.205486297607422
the customer service that i experienced here was on par with any other salon .,negative,159406,i was very impressed with this salon .,positive,268826,3.1734209060668945
the customer service that i experienced here was on par with any other salon .,negative,159406,i had a really nice experience here .,positive,368012,3.078495979309082
the customer service that i experienced here was on par with any other salon .,negative,159406,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.0605993270874023
the customer service that i experienced here was on par with any other salon .,negative,159406,"i must say , this place has great customer service .",positive,294336,3.1717302799224854
the customer service that i experienced here was on par with any other salon .,negative,159406,i have never received such wonderful service at a nails salon before .,positive,298166,3.27443528175354
the customer service that i experienced here was on par with any other salon .,negative,159406,the service and vibe here is right up to par !,positive,317337,3.179178476333618
"if we were first timers , we would never go back .",negative,78694,our first time there and we 'll be returning !,positive,382559,3.083284854888916
"if we were first timers , we would never go back .",negative,78694,we had a great experience and definitely would go back if need be .,positive,249642,3.3946352005004883
worst nails i have ever seen in my life !,negative,97966,central nails is the best !,positive,207973,3.4122116565704346
worst nails i have ever seen in my life !,negative,97966,best pedicures and pink and white nails around .,positive,171114,3.333823680877685
worst nails i have ever seen in my life !,negative,97966,this is honestly the best nail salon in the valley !,positive,300354,3.0070269107818604
worst nails i have ever seen in my life !,negative,97966,i had the best experience today at desert nails spa .,positive,266924,3.1067681312561035
their customer service is lacking and rude .,negative,99574,"the staff is knowledgeable , honest , and polite .",positive,273259,3.077440023422241
their customer service is lacking and rude .,negative,99574,the service is very polite and attentive .,positive,383668,3.271960973739624
their customer service is lacking and rude .,negative,99574,servers are polite and service is quick .,positive,171175,3.2241666316986084
their customer service is lacking and rude .,negative,99574,the servers are polite and very helpful .,positive,316977,3.3093972206115723
their customer service is lacking and rude .,negative,99574,even the customer service is is kind and polite .,positive,379630,4.164559364318848
their customer service is lacking and rude .,negative,99574,"the customer service thus far has been equally fair , professional and polite .",positive,285095,3.3281073570251465
worst dentist office in town .,negative,38222,best dental practice around !,positive,260135,3.273478746414185
worst dentist office in town .,negative,38222,best dentist we have ever had !,positive,266485,3.522751569747925
worst dentist office in town .,negative,38222,"honestly , best dentist i can remember seeing !",positive,239226,3.3353660106658936
worst dentist office in town .,negative,38222,it 's one of the best dental offices i have ever been to .,positive,285296,3.25542950630188
the company is run by morons .,negative,10695,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.0385220050811768
they are rude every single time .,negative,37160,awesome team of people .,positive,273695,3.2755980491638184
they are rude every single time .,negative,37160,awesome service by some kind and considerate people .,positive,381411,3.2100038528442383
they are rude every single time .,negative,37160,everyone was kind and polite .,positive,256155,3.766385793685913
they are rude every single time .,negative,37160,awesome stuff all the way around .,positive,316580,3.2860443592071533
they are rude every single time .,negative,37160,awesome people .,positive,299933,3.838056325912476
recently changed management .,negative,138484,this place is under new management !,positive,166561,3.4777286052703857
very below par pizza .,negative,85351,they also sell pizza by the slice as well .,positive,237557,3.106730699539185
very below par pizza .,negative,85351,"pizza by the slice , great dinners and desserts , very generous toppings .",positive,357620,3.148621797561645
very below par pizza .,negative,85351,the pizza is very good !,positive,245168,3.43666934967041
very below par pizza .,negative,85351,"anyways , great service , perfect pizza .",positive,343342,3.0788826942443848
very below par pizza .,negative,85351,best pizza crust .,positive,171135,3.064249038696289
very below par pizza .,negative,85351,one of my pittsburgh favorites as far as pizza goes .,positive,167992,3.034262180328369
very below par pizza .,negative,85351,nice neighborhood pizzeria with great pizza !,positive,166701,3.1196115016937256
